epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
2570,77070.0,W,N3,0.881046,0.040075,0.021968,0.014393,0.042518
2571,77100.0,W,N3,0.836061,0.053455,0.032112,0.018627,0.059746
2572,77130.0,W,N3,0.897995,0.023142,0.023112,0.014826,0.040925
2573,77160.0,W,N3,0.898971,0.024181,0.018447,0.014828,0.043572
2574,77190.0,W,N3,0.866614,0.040878,0.027449,0.020069,0.04499
2575,77220.0,W,N3,0.849968,0.048799,0.030558,0.0197,0.050975
2576,77250.0,W,N3,0.884378,0.050787,0.018948,0.013203,0.032683
2577,77280.0,W,N3,0.840074,0.077744,0.025514,0.014983,0.041685
2578,77310.0,W,N3,0.877235,0.061627,0.02172,0.01068,0.028739
2579,77340.0,W,N3,0.914724,0.043151,0.014227,0.008102,0.019797
2580,77370.0,W,N3,0.907148,0.045306,0.016777,0.008112,0.022658
2581,77400.0,W,N3,0.865376,0.047226,0.031388,0.015816,0.040194
2582,77430.0,W,N3,0.861808,0.038297,0.027934,0.01927,0.052691
2583,77460.0,W,N3,0.895312,0.022462,0.019693,0.0185,0.044033
2584,77490.0,W,N3,0.854184,0.033949,0.027271,0.020376,0.064221
2585,77520.0,W,N3,0.895323,0.026166,0.019176,0.013417,0.045919
2586,77550.0,W,N3,0.860985,0.034061,0.02525,0.018106,0.061598
2587,77580.0,W,N3,0.913166,0.022724,0.015821,0.010314,0.037976
2588,77610.0,W,N3,0.910578,0.021374,0.017998,0.011251,0.038799
2589,77640.0,W,N3,0.921635,0.019271,0.014464,0.010941,0.033689
2590,77670.0,W,N3,0.898159,0.023068,0.022579,0.012889,0.043304
2591,77700.0,W,N3,0.905098,0.022324,0.018883,0.0152,0.038495
2592,77730.0,W,N3,0.854799,0.060591,0.026686,0.0174,0.040524
2593,77760.0,W,N3,0.887259,0.056472,0.017963,0.010332,0.027974
2594,77790.0,W,N3,0.858702,0.057739,0.027237,0.014259,0.042063
2595,77820.0,W,N3,0.927383,0.036632,0.011861,0.006813,0.01731
2596,77850.0,W,N3,0.904999,0.034723,0.017033,0.009776,0.033469
2597,77880.0,W,N3,0.884441,0.037511,0.024365,0.014849,0.038833
2598,77910.0,W,N3,0.835363,0.032576,0.036259,0.022206,0.073595
2599,77940.0,W,N3,0.904435,0.020558,0.020388,0.013859,0.04076
2600,77970.0,W,N3,0.838146,0.031579,0.033613,0.026378,0.070285
2601,78000.0,W,N3,0.864899,0.053903,0.023348,0.015855,0.041995
2602,78030.0,W,N1,0.819886,0.06408,0.035379,0.019578,0.061077
2603,78060.0,W,N3,0.86071,0.033716,0.029512,0.019601,0.056462
2604,78090.0,W,N3,0.876398,0.031379,0.024801,0.018069,0.049353
2605,78120.0,W,N3,0.88629,0.02892,0.021382,0.014826,0.048582
2606,78150.0,W,N3,0.799604,0.051262,0.036923,0.029738,0.082472
2607,78180.0,W,N3,0.891272,0.021709,0.023595,0.015496,0.047929
2608,78210.0,W,N3,0.910898,0.020775,0.016285,0.013541,0.038502
2609,78240.0,W,N3,0.904864,0.019537,0.018767,0.010924,0.045908
2610,78270.0,W,N3,0.917491,0.021302,0.016943,0.01024,0.034023
2611,78300.0,W,N3,0.896823,0.029741,0.023588,0.012141,0.037708
2612,78330.0,W,N3,0.858078,0.046941,0.034037,0.016122,0.044822
2613,78360.0,W,N3,0.798402,0.063731,0.039593,0.025787,0.072488
2614,78390.0,W,N3,0.689735,0.07055,0.065462,0.04499,0.129262
2615,78420.0,W,N3,0.866444,0.038869,0.025698,0.020802,0.048187
2616,78450.0,W,N3,0.887715,0.049378,0.022347,0.011078,0.029483
2617,78480.0,W,N3,0.822476,0.080092,0.03202,0.01994,0.045472
2618,78510.0,W,N3,0.74402,0.065671,0.058031,0.043369,0.088909
2619,78540.0,W,N3,0.887585,0.046796,0.021522,0.011397,0.0327
2620,78570.0,W,N3,0.879463,0.051755,0.022548,0.013375,0.032859
2621,78600.0,W,N1,0.882953,0.058706,0.020867,0.011338,0.026135
2622,78630.0,W,N3,0.794849,0.068318,0.045368,0.026382,0.065083
2623,78660.0,W,N3,0.769,0.076094,0.053785,0.035711,0.065409
2624,78690.0,W,N1,0.653534,0.104877,0.067339,0.042513,0.131737
2625,78720.0,W,N3,0.817618,0.074068,0.033747,0.017908,0.056659
2626,78750.0,W,N3,0.893211,0.024728,0.02249,0.018519,0.041052
2627,78780.0,W,N3,0.92378,0.015158,0.017124,0.012094,0.031844
2628,78810.0,W,N3,0.912143,0.016784,0.020412,0.01404,0.036622
2629,78840.0,W,N3,0.830972,0.051725,0.030945,0.022034,0.064325
2630,78870.0,W,N3,0.902991,0.021923,0.020064,0.014111,0.040911
2631,78900.0,W,N3,0.827591,0.074278,0.035218,0.017004,0.045909
2632,78930.0,W,N3,0.858446,0.034733,0.028029,0.021989,0.056804
2633,78960.0,W,N3,0.878768,0.042868,0.021322,0.014453,0.042588
2634,78990.0,W,N3,0.887489,0.025167,0.026113,0.015031,0.0462
2635,79020.0,W,N3,0.856176,0.036202,0.032438,0.019317,0.055867
2636,79050.0,W,N3,0.895152,0.028154,0.022878,0.011747,0.042069
2637,79080.0,W,N3,0.855105,0.046567,0.03077,0.015867,0.051691
2638,79110.0,W,N3,0.770094,0.059311,0.043115,0.030701,0.096779
2639,79140.0,W,N3,0.897003,0.022539,0.02323,0.011786,0.045443
2640,79170.0,W,N3,0.875953,0.036371,0.025446,0.016168,0.046061
2641,79200.0,W,N3,0.751424,0.084166,0.052466,0.032598,0.079346
2642,79230.0,W,N3,0.79758,0.041141,0.046895,0.033305,0.081079
2643,79260.0,W,N3,0.866721,0.03603,0.029062,0.01887,0.049317
2644,79290.0,W,N3,0.844235,0.066123,0.027231,0.016757,0.045654
2645,79320.0,W,N1,0.763774,0.065431,0.056111,0.032276,0.082409
2646,79350.0,W,N3,0.684983,0.093766,0.066124,0.037859,0.117267
2647,79380.0,W,N3,0.749919,0.070981,0.053903,0.02718,0.098016
2648,79410.0,W,N3,0.796019,0.067248,0.034468,0.024478,0.077786
2649,79440.0,W,N3,0.689319,0.09367,0.049986,0.034967,0.132058
2650,79470.0,W,N1,0.790142,0.052232,0.048301,0.030014,0.079309
2651,79500.0,W,N3,0.873551,0.057428,0.021697,0.014447,0.032878
2652,79530.0,W,N3,0.64071,0.087738,0.082474,0.046944,0.142134
2653,79560.0,W,N3,0.716874,0.10686,0.052656,0.025904,0.097706
2654,79590.0,W,N3,0.833079,0.086608,0.026794,0.015096,0.038424
2655,79620.0,W,N3,0.758214,0.072771,0.054487,0.031326,0.083202
2656,79650.0,W,N1,0.774556,0.080148,0.047047,0.030483,0.067766
2657,79680.0,W,N3,0.776485,0.06613,0.048026,0.037124,0.072235
2658,79710.0,W,N3,0.832093,0.03893,0.032944,0.028303,0.067731
2659,79740.0,W,N3,0.868037,0.025768,0.027662,0.020283,0.05825
2660,79770.0,W,N3,0.860267,0.044849,0.026238,0.017501,0.051144
2661,79800.0,W,N3,0.8826,0.041056,0.023218,0.013275,0.039852
2662,79830.0,W,N3,0.905489,0.017372,0.020955,0.014616,0.041568
2663,79860.0,W,N3,0.836764,0.038155,0.038794,0.023573,0.062714
2664,79890.0,W,N3,0.89768,0.054892,0.016159,0.009121,0.022148
2665,79920.0,W,N3,0.916282,0.029316,0.016609,0.011034,0.026759
2666,79950.0,W,N3,0.894829,0.02451,0.019951,0.012566,0.048144
2667,79980.0,W,N3,0.887473,0.025914,0.024923,0.015772,0.045918
2668,80010.0,W,N3,0.813783,0.054185,0.041214,0.029016,0.061802
2669,80040.0,W,N3,0.754503,0.094945,0.046892,0.030319,0.073341
2670,80070.0,W,N3,0.869443,0.04729,0.027739,0.019948,0.03558
2671,80100.0,W,N3,0.859869,0.023002,0.036214,0.026175,0.054741
2672,80130.0,W,N3,0.855992,0.02514,0.036673,0.027281,0.054915
2673,80160.0,W,N3,0.842697,0.031953,0.03456,0.026522,0.064268
2674,80190.0,W,N3,0.889575,0.021619,0.024539,0.018145,0.046123
2675,80220.0,W,N3,0.910861,0.018419,0.021895,0.013543,0.035282
2676,80250.0,W,N3,0.709389,0.082053,0.070111,0.037782,0.100665
2677,80280.0,W,N1,0.63788,0.112315,0.065933,0.043592,0.14028
2678,80310.0,W,N3,0.717001,0.077412,0.057202,0.035744,0.112641
2679,80340.0,W,N3,0.725363,0.060293,0.069695,0.045175,0.099474
2680,80370.0,W,N3,0.85162,0.063527,0.027626,0.016725,0.040502
2681,80400.0,W,N3,0.883909,0.030928,0.025237,0.017957,0.04197
2682,80430.0,W,N3,0.901058,0.032836,0.02236,0.013939,0.029807
2683,80460.0,W,N3,0.914088,0.051641,0.012685,0.006304,0.015282
2684,80490.0,W,N3,0.888643,0.052736,0.020841,0.010743,0.027037
2685,80520.0,W,N3,0.903677,0.053696,0.014508,0.0083,0.019818
2686,80550.0,W,N3,0.910676,0.049744,0.01371,0.008626,0.017243
2687,80580.0,W,N3,0.878143,0.054857,0.022559,0.012097,0.032345
2688,80610.0,W,N3,0.774507,0.075847,0.052831,0.030249,0.066566
2689,80640.0,W,N3,0.824894,0.052258,0.03973,0.022356,0.060761
2690,80670.0,W,N3,0.853614,0.051623,0.027189,0.016581,0.050994
2691,80700.0,W,N3,0.917895,0.036557,0.014639,0.009952,0.020957
2692,80730.0,W,N3,0.911052,0.057353,0.013397,0.005146,0.013052
2693,80760.0,W,N3,0.926914,0.041413,0.013053,0.00659,0.01203
2694,80790.0,W,N1,0.881454,0.067915,0.017811,0.009215,0.023605
2695,80820.0,W,N3,0.897949,0.052643,0.019182,0.013052,0.017175
2696,80850.0,W,N3,0.866691,0.058723,0.025517,0.0146,0.034469
2697,80880.0,W,N3,0.867516,0.073637,0.019807,0.010323,0.028717
2698,80910.0,W,N3,0.924369,0.043838,0.012134,0.006388,0.01327
2699,80940.0,W,N3,0.90236,0.049916,0.01776,0.008167,0.021798
2700,80970.0,W,N3,0.869196,0.03315,0.029193,0.022717,0.045745
2701,81000.0,W,N3,0.824719,0.056316,0.037304,0.023231,0.05843
2702,81030.0,W,N3,0.891938,0.033135,0.020653,0.01362,0.040654
2703,81060.0,W,N3,0.886384,0.028892,0.023419,0.015478,0.045827
2704,81090.0,W,N3,0.872506,0.053726,0.021789,0.013414,0.038565
2705,81120.0,W,N3,0.889176,0.032537,0.023367,0.014393,0.040527
2706,81150.0,W,N3,0.911408,0.019362,0.019324,0.014093,0.035811
2707,81180.0,W,N3,0.8974,0.029727,0.022675,0.014023,0.036175
2708,81210.0,W,N3,0.868074,0.026794,0.032379,0.020553,0.0522
2709,81240.0,W,N3,0.921176,0.019069,0.01689,0.011472,0.031393
2710,81270.0,W,N3,0.86434,0.048629,0.028593,0.014571,0.043867
2711,81300.0,W,N3,0.886287,0.045946,0.021667,0.014318,0.031782
2712,81330.0,W,N3,0.883372,0.035874,0.025671,0.013727,0.041356
2713,81360.0,W,N3,0.896585,0.045664,0.016543,0.012278,0.02893
2714,81390.0,W,N3,0.801461,0.065679,0.038551,0.025438,0.068872
2715,81420.0,W,N3,0.879398,0.043409,0.021851,0.015068,0.040275
2716,81450.0,W,N3,0.881928,0.031905,0.023346,0.015473,0.047348
2717,81480.0,W,N3,0.888361,0.035348,0.020682,0.01328,0.04233
2718,81510.0,W,N3,0.870017,0.04948,0.026994,0.016492,0.037017
2719,81540.0,W,N3,0.886134,0.031216,0.024139,0.015016,0.043496
2720,81570.0,W,N3,0.836956,0.055594,0.029558,0.01866,0.059232
2721,81600.0,W,N3,0.843055,0.047922,0.036265,0.018183,0.054574
2722,81630.0,W,N3,0.868622,0.039589,0.030233,0.016429,0.045127
2723,81660.0,W,N3,0.709317,0.085411,0.066889,0.036009,0.102374
2724,81690.0,W,N3,0.781039,0.0829,0.040181,0.02392,0.071961
2725,81720.0,W,N3,0.870587,0.057171,0.02442,0.015485,0.032338
2726,81750.0,W,N3,0.835817,0.078923,0.031031,0.015385,0.038844
2727,81780.0,W,N3,0.847021,0.078485,0.029579,0.01682,0.028095
2728,81810.0,W,N3,0.91913,0.047722,0.01524,0.005772,0.012135
2729,81840.0,W,N3,0.909139,0.063829,0.01429,0.004513,0.008229
2730,81870.0,W,N3,0.915181,0.050258,0.016984,0.006284,0.011294
2731,81900.0,W,N3,0.898683,0.063131,0.018985,0.006556,0.012646
2732,81930.0,W,N3,0.89109,0.066255,0.018445,0.007127,0.017083
2733,81960.0,W,N3,0.870311,0.060303,0.02227,0.012449,0.034667
2734,81990.0,W,N3,0.911667,0.057409,0.013771,0.005999,0.011155
2735,82020.0,W,N3,0.922952,0.043958,0.014759,0.005894,0.012437
2736,82050.0,W,N3,0.914138,0.051009,0.015319,0.005965,0.013569
2737,82080.0,W,N3,0.873403,0.071904,0.022642,0.010157,0.021894
2738,82110.0,W,N3,0.838267,0.062177,0.036253,0.017871,0.045432
2739,82140.0,W,N3,0.868678,0.058144,0.02696,0.015168,0.03105
2740,82170.0,W,N3,0.882807,0.057406,0.0201,0.012196,0.027492
2741,82200.0,W,N3,0.889848,0.052256,0.020989,0.010882,0.026025
2742,82230.0,W,N3,0.891295,0.046971,0.018999,0.013805,0.02893
2743,82260.0,W,N1,0.855893,0.06486,0.031488,0.015094,0.032665
2744,82290.0,W,N3,0.8485,0.073851,0.03114,0.015204,0.031306
2745,82320.0,W,N1,0.832994,0.072406,0.030568,0.021598,0.042434
2746,82350.0,W,N3,0.821678,0.068105,0.040856,0.022668,0.046693
2747,82380.0,W,N3,0.872652,0.062699,0.025448,0.013963,0.025238
2748,82410.0,W,N3,0.814058,0.073501,0.042827,0.021131,0.048484
2749,82440.0,W,N3,0.847344,0.063401,0.034038,0.017867,0.03735
2750,82470.0,W,N3,0.857122,0.049852,0.032455,0.016823,0.043748
2751,82500.0,W,N3,0.861749,0.057414,0.026978,0.014915,0.038945
2752,82530.0,W,N3,0.901492,0.041108,0.019243,0.011402,0.026755
2753,82560.0,W,N3,0.841166,0.059254,0.030269,0.018626,0.050685
2754,82590.0,W,N3,0.834981,0.062491,0.032111,0.023983,0.046434
2755,82620.0,W,N3,0.703529,0.108272,0.054713,0.039629,0.093857
2756,82650.0,W,N3,0.821201,0.069211,0.032571,0.018359,0.058657
2757,82680.0,W,N3,0.866705,0.031055,0.024731,0.020953,0.056555
2758,82710.0,W,N3,0.881921,0.033142,0.022511,0.017818,0.044607
2759,82740.0,W,N3,0.897049,0.032058,0.019803,0.015828,0.035263
2760,82770.0,W,N3,0.898625,0.032762,0.023396,0.0128,0.032417
2761,82800.0,W,N3,0.826348,0.041371,0.034373,0.023622,0.074285
2762,82830.0,W,N3,0.856557,0.050827,0.026307,0.020617,0.045692
2763,82860.0,W,N3,0.884326,0.050625,0.022548,0.011136,0.031365
2764,82890.0,W,N3,0.770292,0.070417,0.04826,0.030146,0.080884
2765,82920.0,W,N3,0.729416,0.079235,0.04605,0.035377,0.109923
2766,82950.0,W,N3,0.818868,0.074989,0.028565,0.019563,0.058015
2767,82980.0,W,N3,0.800012,0.074373,0.03972,0.021979,0.063915
2768,83010.0,W,N3,0.82111,0.064547,0.029003,0.0198,0.06554
2769,83040.0,W,N3,0.762107,0.08381,0.043714,0.030837,0.079532
2770,83070.0,W,N3,0.821376,0.068693,0.027893,0.019339,0.062699
2771,83100.0,W,N3,0.794882,0.058964,0.038473,0.026077,0.081604
2772,83130.0,W,N1,0.656924,0.097274,0.061981,0.038398,0.145423
2773,83160.0,W,N1,0.512721,0.146915,0.08369,0.058121,0.198553
2774,83190.0,W,N1,0.592084,0.133578,0.073009,0.045722,0.155607
2775,83220.0,W,N1,0.515387,0.135717,0.087329,0.056317,0.205251
2776,83250.0,W,N1,0.580759,0.121909,0.079546,0.051893,0.165893
2777,83280.0,W,N1,0.489498,0.11837,0.107999,0.079912,0.20422
2778,83310.0,W,N3,0.697241,0.117342,0.053143,0.036114,0.09616
2779,83340.0,W,N3,0.72802,0.102767,0.043696,0.029687,0.09583
2780,83370.0,W,N1,0.626063,0.112327,0.072228,0.050138,0.139244
2781,83400.0,W,N1,0.647537,0.118966,0.069248,0.042805,0.121444
2782,83430.0,W,N1,0.805279,0.082325,0.037087,0.021262,0.054047
2783,83460.0,W,N3,0.706179,0.092725,0.058137,0.043607,0.099352
2784,83490.0,W,N3,0.727416,0.0964,0.054338,0.032274,0.089571
2785,83520.0,W,N3,0.760692,0.078736,0.043026,0.024144,0.093403
2786,83550.0,W,N1,0.618118,0.135539,0.063063,0.05412,0.129161
2787,83580.0,W,N1,0.547424,0.132686,0.087726,0.059231,0.172932
2788,83610.0,W,N1,0.524621,0.144034,0.091049,0.061452,0.178844
2789,83640.0,W,N3,0.740987,0.086608,0.046262,0.03051,0.095633
2790,83670.0,W,N1,0.688645,0.101275,0.066091,0.044895,0.099094
2791,83700.0,W,N3,0.812392,0.068071,0.035253,0.022977,0.061308
2792,83730.0,W,N3,0.825113,0.081835,0.029601,0.017512,0.04594
2793,83760.0,W,N3,0.661723,0.094233,0.073765,0.049568,0.120711
2794,83790.0,W,N3,0.721615,0.088877,0.059623,0.032242,0.097642
2795,83820.0,W,N1,0.62814,0.106383,0.081549,0.050848,0.13308
2796,83850.0,W,N3,0.667676,0.087656,0.073509,0.047044,0.124115
2797,83880.0,W,N1,0.642715,0.118167,0.052147,0.042801,0.14417
2798,83910.0,W,N3,0.774471,0.068308,0.046153,0.030674,0.080394
2799,83940.0,W,N3,0.766689,0.059352,0.055124,0.032291,0.086543
2800,83970.0,W,N1,0.765502,0.066739,0.060273,0.029168,0.078317
2801,84000.0,W,N1,0.719506,0.08609,0.070078,0.036443,0.087883
2802,84030.0,W,N1,0.740805,0.09367,0.056457,0.035017,0.074051
