epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
2576,77250.0,W,N3,0.843735,0.075318,0.025263,0.014141,0.041543
2577,77280.0,W,N3,0.829167,0.092906,0.0278,0.015387,0.03474
2578,77310.0,W,N3,0.816778,0.094208,0.032116,0.015624,0.041275
2579,77340.0,W,N3,0.779321,0.097274,0.040525,0.023335,0.059545
2580,77370.0,W,N3,0.86995,0.077995,0.021816,0.010264,0.019975
2581,77400.0,W,N3,0.822301,0.094004,0.032233,0.013743,0.037719
2582,77430.0,W,N3,0.745239,0.127715,0.046741,0.023418,0.056888
2583,77460.0,W,N3,0.792041,0.109642,0.041286,0.018484,0.038547
2584,77490.0,W,N3,0.86624,0.070802,0.026708,0.012072,0.024179
2585,77520.0,W,N3,0.818906,0.089349,0.037853,0.016523,0.037369
2586,77550.0,W,N3,0.847469,0.088534,0.026647,0.011991,0.025359
2587,77580.0,W,N3,0.83225,0.097031,0.026842,0.011543,0.032333
2588,77610.0,W,N3,0.75037,0.126387,0.047408,0.020802,0.055032
2589,77640.0,W,N3,0.829646,0.113952,0.025818,0.009651,0.020933
2590,77670.0,W,N3,0.808214,0.112918,0.032028,0.014411,0.032429
2591,77700.0,W,N3,0.84597,0.098741,0.024053,0.010902,0.020334
2592,77730.0,W,N3,0.88694,0.067666,0.022125,0.007709,0.01556
2593,77760.0,W,N3,0.85836,0.083292,0.024872,0.011521,0.021954
2594,77790.0,W,N3,0.85928,0.088179,0.023613,0.009987,0.018941
2595,77820.0,W,N3,0.876874,0.071557,0.021787,0.008181,0.021601
2596,77850.0,W,N3,0.810685,0.119216,0.029792,0.013171,0.027135
2597,77880.0,W,N3,0.77026,0.133414,0.035753,0.017248,0.043325
2598,77910.0,W,N3,0.779551,0.134593,0.030242,0.0139,0.041714
2599,77940.0,W,N3,0.774701,0.126584,0.035956,0.019108,0.043651
2600,77970.0,W,N3,0.829408,0.098888,0.029295,0.013578,0.028831
2601,78000.0,W,N3,0.779779,0.133236,0.038516,0.016715,0.031754
2602,78030.0,W,N3,0.771032,0.12746,0.042398,0.019985,0.039124
2603,78060.0,W,N3,0.78154,0.135058,0.034895,0.015182,0.033324
2604,78090.0,W,N3,0.85204,0.085637,0.026323,0.012005,0.023995
2605,78120.0,W,N3,0.854679,0.094259,0.02216,0.009756,0.019146
2606,78150.0,W,N3,0.822813,0.103957,0.029989,0.013642,0.0296
2607,78180.0,W,N3,0.773478,0.127632,0.040532,0.017182,0.041175
2608,78210.0,W,N3,0.857372,0.087996,0.026905,0.008537,0.01919
2609,78240.0,W,N3,0.818295,0.111638,0.028531,0.013932,0.027605
2610,78270.0,W,N3,0.829054,0.113108,0.026466,0.010837,0.020535
2611,78300.0,W,N3,0.774689,0.13746,0.039342,0.015747,0.032762
2612,78330.0,W,N3,0.797431,0.107477,0.038082,0.015686,0.041325
2613,78360.0,W,N3,0.878861,0.07122,0.023793,0.007972,0.018154
2614,78390.0,W,N3,0.854964,0.096182,0.019662,0.008495,0.020697
2615,78420.0,W,N3,0.783777,0.137238,0.032956,0.013457,0.032572
2616,78450.0,W,N3,0.843752,0.091216,0.024724,0.011567,0.028742
2617,78480.0,W,N3,0.738155,0.152283,0.05679,0.019284,0.033487
2618,78510.0,W,N3,0.795903,0.1244,0.029978,0.013447,0.036273
2619,78540.0,W,N3,0.770195,0.12708,0.039425,0.017659,0.04564
2620,78570.0,W,N3,0.733375,0.141609,0.046196,0.023595,0.055225
2621,78600.0,W,N3,0.755685,0.13389,0.041762,0.018971,0.049692
2622,78630.0,W,N3,0.837438,0.099045,0.02915,0.011328,0.023039
2623,78660.0,W,N3,0.799313,0.124055,0.034682,0.01299,0.02896
2624,78690.0,W,N3,0.784968,0.124788,0.040146,0.015892,0.034205
2625,78720.0,W,N3,0.773121,0.138328,0.041207,0.01497,0.032375
2626,78750.0,W,N3,0.828706,0.088293,0.03291,0.015845,0.034246
2627,78780.0,W,N3,0.85197,0.084185,0.024479,0.012699,0.026667
2628,78810.0,W,N3,0.710054,0.147327,0.050809,0.02614,0.06567
2629,78840.0,W,N3,0.736541,0.161153,0.046033,0.01687,0.039402
2630,78870.0,W,N3,0.799689,0.113086,0.038127,0.014618,0.034479
2631,78900.0,W,N3,0.840297,0.088928,0.025761,0.012693,0.032321
2632,78930.0,W,N3,0.759741,0.129557,0.038047,0.019995,0.052659
2633,78960.0,W,N3,0.809229,0.113083,0.029631,0.015471,0.032585
2634,78990.0,W,N1,0.808475,0.113165,0.030163,0.015254,0.032943
2635,79020.0,W,N3,0.857226,0.087148,0.022267,0.011458,0.021902
2636,79050.0,W,N3,0.802777,0.101123,0.02825,0.019975,0.047875
2637,79080.0,W,N3,0.796253,0.125229,0.030718,0.014815,0.032984
2638,79110.0,W,N3,0.789151,0.076462,0.034009,0.021964,0.078413
2639,79140.0,W,N3,0.841446,0.083171,0.021309,0.017353,0.036721
2640,79170.0,W,N3,0.869462,0.074243,0.020299,0.010473,0.025522
2641,79200.0,W,N3,0.823845,0.124099,0.024417,0.008369,0.01927
2642,79230.0,W,N3,0.887808,0.073137,0.016796,0.007439,0.01482
2643,79260.0,W,N3,0.877192,0.068556,0.018839,0.010706,0.024706
2644,79290.0,W,N3,0.734263,0.139861,0.044297,0.021877,0.059701
2645,79320.0,W,N3,0.749593,0.155017,0.037985,0.017291,0.040113
2646,79350.0,W,N3,0.793114,0.108314,0.038128,0.016459,0.043985
2647,79380.0,W,N3,0.826993,0.088101,0.031164,0.014082,0.03966
2648,79410.0,W,N3,0.750285,0.140098,0.049348,0.017092,0.043176
2649,79440.0,W,N3,0.870962,0.069881,0.023166,0.010103,0.025888
2650,79470.0,W,N3,0.778072,0.129616,0.035866,0.018216,0.038231
